Date,Demand,Temperature,Humidity,WindSpeed
2022-03-19 14:00:00,3466.4,32.22,66.96,9.01
2022-03-19 15:00:00,3170.78,22.47,69.83,12.75
2022-03-19 16:00:00,3444.28,35.1,68.59,10.82
2022-03-19 17:00:00,3127.62,29.32,68.09,10.91
2022-03-19 18:00:00,3390.3,32.4,62.26,6.07
2022-03-19 19:00:00,3406.54,29.48,71.21,12.16
2022-03-19 20:00:00,3204.75,31.13,80.88,10.9
2022-03-19 21:00:00,3304.55,22.69,71.38,12.48
2022-03-19 22:00:00,3276.48,28.5,81.35,8.81
2022-03-19 23:00:00,3413.79,32.2,67.16,8.57
2022-03-20 00:00:00,3458.12,30.69,68.74,13.23
2022-03-20 01:00:00,3618.65,24.92,69.9,11.92
2022-03-20 02:00:00,3719.96,30.01,69.15,7.14
2022-03-20 03:00:00,3769.91,27.37,75.82,10.03
2022-03-20 04:00:00,3605.91,27.11,59.05,12.05
2022-03-20 05:00:00,3661.19,25.27,67.73,10.36
2022-03-20 06:00:00,3520.58,31.68,78.32,8.9
2022-03-20 07:00:00,3601.52,33.17,67.52,8.66
2022-03-20 08:00:00,3758.61,36.19,74.64,10.13
2022-03-20 09:00:00,3791.9,25.41,73.02,12.04
2022-03-20 10:00:00,3465.49,32.13,69.64,8.01
2022-03-20 11:00:00,3481.44,32.33,71.58,5.73
2022-03-20 12:00:00,3486.28,28.09,69.57,9.19
2022-03-20 13:00:00,3465.18,27.08,59.37,10.9
2022-03-20 14:00:00,3307.96,26.57,72.3,11.34
2022-03-20 15:00:00,3389.91,28.25,66.92,7.97
2022-03-20 16:00:00,3268.34,30.44,63.12,10.54
2022-03-20 17:00:00,3294.29,33.91,71.93,8.72
2022-03-20 18:00:00,3343.55,33.14,71.6,11.47
2022-03-20 19:00:00,3296.38,24.98,74.91,9.74
2022-03-20 20:00:00,3272.08,27.46,68.69,11.68
2022-03-20 21:00:00,3336.54,33.73,74.29,10.13
2022-03-20 22:00:00,3380.09,27.63,70.11,11.0
2022-03-20 23:00:00,3400.16,29.66,71.73,9.11
2022-03-21 00:00:00,3464.77,24.88,72.14,8.58
2022-03-21 01:00:00,3702.28,33.46,63.35,9.43
2022-03-21 02:00:00,3646.75,24.26,71.89,11.23
2022-03-21 03:00:00,3602.53,25.07,70.52,15.05
2022-03-21 04:00:00,3733.55,33.15,68.64,12.52
2022-03-21 05:00:00,3650.46,35.76,70.57,13.04
2022-03-21 06:00:00,3807.97,29.13,82.75,9.79
2022-03-21 07:00:00,3720.8,29.86,60.4,8.93
2022-03-21 08:00:00,3653.13,32.72,69.34,5.59
2022-03-21 09:00:00,3676.85,30.87,74.06,8.8
2022-03-21 10:00:00,3433.57,28.88,63.77,7.24
2022-03-21 11:00:00,3429.74,28.54,71.86,11.54
2022-03-21 12:00:00,3371.26,25.3,71.51,9.61
2022-03-21 13:00:00,3453.18,30.7,62.05,7.36
2022-03-21 14:00:00,3563.9,29.72,67.08,11.09
2022-03-21 15:00:00,3572.36,28.69,78.92,10.63
2022-03-21 16:00:00,3381.25,26.99,62.05,7.73
2022-03-21 17:00:00,3347.55,27.3,67.81,13.03
2022-03-21 18:00:00,3110.55,31.86,69.17,8.49
2022-03-21 19:00:00,3243.2,32.64,70.02,11.19
2022-03-21 20:00:00,3238.67,29.02,67.93,9.75
2022-03-21 21:00:00,3287.15,28.7,70.41,13.29
2022-03-21 22:00:00,3373.84,27.44,69.82,11.84
2022-03-21 23:00:00,3391.68,32.81,73.55,7.8
2022-03-22 00:00:00,3294.31,30.27,74.22,13.64
2022-03-22 01:00:00,3618.79,31.28,72.2,7.47
2022-03-22 02:00:00,3484.96,31.25,71.18,7.88
2022-03-22 03:00:00,3657.58,29.25,62.18,13.25
2022-03-22 04:00:00,3872.85,26.68,70.58,9.94
2022-03-22 05:00:00,3593.48,27.18,75.57,10.62
2022-03-22 06:00:00,3439.21,33.56,61.95,10.85
2022-03-22 07:00:00,3656.82,28.0,63.41,7.85
2022-03-22 08:00:00,3775.54,28.94,77.46,13.76
2022-03-22 09:00:00,3829.49,26.77,62.51,14.39
2022-03-22 10:00:00,3469.28,26.52,69.49,6.26
2022-03-22 11:00:00,3593.67,27.86,67.24,9.1
2022-03-22 12:00:00,3445.71,35.24,77.16,11.36
2022-03-22 13:00:00,3429.88,32.15,71.51,9.78
2022-03-22 14:00:00,3656.67,28.59,73.96,8.91
2022-03-22 15:00:00,3200.52,33.42,70.28,11.12
2022-03-22 16:00:00,3344.41,29.72,79.98,11.32
2022-03-22 17:00:00,3345.82,34.24,66.28,13.38
2022-03-22 18:00:00,3400.82,36.81,71.72,6.53
2022-03-22 19:00:00,3308.85,33.26,76.29,7.98
2022-03-22 20:00:00,3349.84,30.46,77.42,8.49
2022-03-22 21:00:00,3311.65,32.27,68.66,14.79
2022-03-22 22:00:00,3419.15,30.22,59.87,13.02
2022-03-22 23:00:00,3406.15,24.66,68.08,10.55
2022-03-23 00:00:00,3555.83,28.38,78.72,9.83
2022-03-23 01:00:00,3508.48,27.49,66.18,10.88
2022-03-23 02:00:00,3631.38,28.31,71.46,12.35
2022-03-23 03:00:00,3632.17,35.73,68.46,9.49
2022-03-23 04:00:00,3779.48,33.71,69.64,10.55
2022-03-23 05:00:00,3681.72,31.67,76.56,9.33
2022-03-23 06:00:00,3516.37,32.78,71.27,7.21
2022-03-23 07:00:00,3813.05,24.67,80.21,6.42
2022-03-23 08:00:00,3576.31,32.53,74.88,8.62
2022-03-23 09:00:00,3569.72,33.16,70.66,9.25
2022-03-23 10:00:00,3534.11,23.62,69.53,10.87
2022-03-23 11:00:00,3682.88,32.64,71.66,10.54
2022-03-23 12:00:00,3280.11,26.07,63.83,7.22
2022-03-23 13:00:00,3755.69,24.43,64.71,10.02
2022-03-23 14:00:00,3499.28,34.32,73.79,8.91
2022-03-23 15:00:00,3374.58,27.32,74.6,9.5
2022-03-23 16:00:00,3314.98,28.2,63.39,10.16
2022-03-23 17:00:00,3329.04,33.31,74.3,12.56
2022-03-23 18:00:00,3345.79,29.43,69.12,9.08
2022-03-23 19:00:00,3365.01,29.8,65.84,13.36
2022-03-23 20:00:00,3376.03,29.74,68.43,7.4
2022-03-23 21:00:00,3361.21,31.39,74.44,8.25
2022-03-23 22:00:00,3373.94,29.67,73.04,9.81
2022-03-23 23:00:00,3426.78,30.69,71.49,7.66
2022-03-24 00:00:00,3475.48,29.01,71.89,7.36
2022-03-24 01:00:00,3660.11,31.57,64.3,10.15
2022-03-24 02:00:00,3654.32,31.46,72.73,7.35
2022-03-24 03:00:00,3342.35,36.21,67.71,8.08
2022-03-24 04:00:00,3733.76,29.37,80.11,9.84
2022-03-24 05:00:00,3707.63,29.96,68.1,13.41
2022-03-24 06:00:00,3693.1,31.23,81.13,9.62
2022-03-24 07:00:00,3649.3,33.41,69.19,10.26
2022-03-24 08:00:00,3780.58,27.24,69.53,7.7
2022-03-24 09:00:00,3731.14,30.83,68.53,7.9
2022-03-24 10:00:00,3517.68,22.99,63.71,5.42
2022-03-24 11:00:00,3587.44,29.7,76.63,8.03
2022-03-24 12:00:00,3397.8,33.73,70.49,11.53
2022-03-24 13:00:00,3305.24,28.34,73.14,8.85
2022-03-24 14:00:00,3332.29,31.05,78.08,10.3
2022-03-24 15:00:00,3439.78,28.93,69.34,10.45
2022-03-24 16:00:00,3417.07,27.94,69.54,11.47
2022-03-24 17:00:00,3353.09,33.43,70.72,13.32
2022-03-24 18:00:00,3367.48,27.38,63.59,11.21
2022-03-24 19:00:00,3353.4,31.4,60.86,9.52
2022-03-24 20:00:00,3257.61,31.44,62.48,11.59
2022-03-24 21:00:00,3396.74,27.96,76.21,10.61
2022-03-24 22:00:00,3475.01,30.98,68.37,5.52
2022-03-24 23:00:00,3518.63,27.71,73.92,7.6
2022-03-25 00:00:00,3615.0,32.25,68.71,9.55
2022-03-25 01:00:00,3618.71,26.74,62.11,8.83
2022-03-25 02:00:00,3631.26,29.67,74.33,9.75
2022-03-25 03:00:00,3744.55,29.93,65.56,5.15
2022-03-25 04:00:00,3666.66,34.03,72.9,11.68
2022-03-25 05:00:00,3601.11,31.11,74.62,9.9
2022-03-25 06:00:00,3679.8,33.55,69.78,12.43
2022-03-25 07:00:00,3614.81,32.35,72.37,10.05
2022-03-25 08:00:00,3601.8,32.33,62.88,10.4
2022-03-25 09:00:00,3623.08,29.69,84.63,7.93
2022-03-25 10:00:00,3516.87,33.75,72.2,7.59
2022-03-25 11:00:00,3517.08,29.62,73.91,10.27
2022-03-25 12:00:00,3306.75,25.5,74.67,10.0
2022-03-25 13:00:00,3465.68,30.04,69.3,6.72
2022-03-25 14:00:00,3396.23,32.05,70.39,11.88
2022-03-25 15:00:00,3272.98,25.87,75.42,10.1
2022-03-25 16:00:00,3388.83,28.03,68.16,8.99
2022-03-25 17:00:00,3396.68,27.0,71.96,8.26
2022-03-25 18:00:00,3135.36,33.05,72.34,11.51
2022-03-25 19:00:00,3226.65,35.71,66.33,8.61
2022-03-25 20:00:00,3245.99,30.06,72.22,10.47
2022-03-25 21:00:00,3260.7,32.28,61.53,9.66
2022-03-25 22:00:00,3479.06,32.2,74.59,8.94
2022-03-25 23:00:00,3424.96,35.35,77.85,7.4
2022-03-26 00:00:00,3470.66,28.9,74.53,12.6
2022-03-26 01:00:00,3348.49,30.2,77.49,7.99
2022-03-26 02:00:00,3660.65,29.84,66.19,8.28
2022-03-26 03:00:00,3514.6,31.09,68.88,12.68
2022-03-26 04:00:00,3676.31,38.37,70.63,9.8
2022-03-26 05:00:00,3718.03,30.95,70.64,10.64
2022-03-26 06:00:00,3833.17,28.3,67.81,13.03
2022-03-26 07:00:00,3559.41,27.4,65.43,12.98
2022-03-26 08:00:00,3368.36,34.62,78.63,8.9
2022-03-26 09:00:00,3656.92,28.28,65.83,12.3
2022-03-26 10:00:00,3777.16,32.85,78.28,6.79
2022-03-26 11:00:00,3672.77,28.82,72.48,6.48
2022-03-26 12:00:00,3518.07,27.06,71.02,10.09
2022-03-26 13:00:00,3396.18,32.68,72.71,9.83
2022-03-26 14:00:00,3477.82,28.97,77.62,11.3
2022-03-26 15:00:00,3258.33,32.14,56.88,11.09
2022-03-26 16:00:00,3371.54,32.36,71.8,11.38
2022-03-26 17:00:00,3354.47,32.5,70.75,13.2
2022-03-26 18:00:00,3403.13,30.06,70.93,13.93
2022-03-26 19:00:00,3579.89,32.92,74.7,11.76
2022-03-26 20:00:00,3363.15,28.09,66.95,9.96
2022-03-26 21:00:00,3304.79,23.5,64.25,9.59
2022-03-26 22:00:00,3394.55,32.98,63.08,9.97
2022-03-26 23:00:00,3268.44,31.36,65.46,8.85
2022-03-27 00:00:00,3428.49,29.2,73.44,11.85
2022-03-27 01:00:00,3508.8,26.62,72.52,12.08
2022-03-27 02:00:00,3545.55,24.92,74.42,8.73
2022-03-27 03:00:00,3654.62,31.19,67.7,9.67
2022-03-27 04:00:00,3588.92,35.98,67.92,6.46
2022-03-27 05:00:00,3803.25,30.62,78.27,9.82
2022-03-27 06:00:00,3697.98,29.95,75.1,10.08
2022-03-27 07:00:00,3690.21,30.96,73.76,7.79
2022-03-27 08:00:00,3638.38,37.57,60.88,8.94
2022-03-27 09:00:00,3654.9,33.29,79.79,7.69
2022-03-27 10:00:00,3680.47,28.23,69.54,6.85
2022-03-27 11:00:00,3463.01,31.12,70.86,12.96
2022-03-27 12:00:00,3432.15,32.03,72.24,6.86
2022-03-27 13:00:00,3415.82,27.86,70.82,10.23
2022-03-27 14:00:00,3263.37,33.31,69.14,11.95
2022-03-27 15:00:00,3274.61,28.58,70.73,12.84
2022-03-27 16:00:00,3277.13,26.5,73.18,7.88
2022-03-27 17:00:00,3392.21,31.26,74.24,12.56
2022-03-27 18:00:00,3324.22,30.78,76.1,10.32
2022-03-27 19:00:00,3324.13,31.03,64.51,11.15
2022-03-27 20:00:00,3409.84,28.74,67.27,13.52
2022-03-27 21:00:00,3342.8,29.16,74.26,11.22
2022-03-27 22:00:00,3437.01,34.42,62.15,8.14
2022-03-27 23:00:00,3435.87,32.35,70.81,5.89
2022-03-28 00:00:00,3525.2,28.33,66.07,11.28
2022-03-28 01:00:00,3492.15,25.35,72.76,10.81
2022-03-28 02:00:00,3354.78,28.46,65.77,8.41
2022-03-28 03:00:00,3626.66,31.67,68.2,10.37
2022-03-28 04:00:00,3814.14,29.31,68.55,7.29
2022-03-28 05:00:00,3784.47,29.07,71.23,10.72
2022-03-28 06:00:00,3795.2,29.43,74.79,7.32
2022-03-28 07:00:00,3815.46,30.98,75.16,12.42
2022-03-28 08:00:00,3680.73,33.56,71.02,14.2
2022-03-28 09:00:00,3659.82,31.2,64.45,10.58
2022-03-28 10:00:00,3536.9,31.39,82.9,10.78
2022-03-28 11:00:00,3518.82,30.53,69.57,11.18
2022-03-28 12:00:00,3560.24,29.7,71.37,10.55
2022-03-28 13:00:00,3567.29,33.88,71.21,7.81
2022-03-28 14:00:00,3384.72,33.43,71.77,12.83
2022-03-28 15:00:00,3312.22,37.34,65.76,10.9
2022-03-28 16:00:00,3325.51,33.03,72.19,11.12
2022-03-28 17:00:00,3365.6,29.71,79.11,12.02
2022-03-28 18:00:00,3154.28,28.49,59.95,11.93
2022-03-28 19:00:00,3075.86,34.06,70.16,12.47
2022-03-28 20:00:00,3270.4,28.76,64.39,10.91
2022-03-28 21:00:00,3235.17,33.63,74.94,8.28
2022-03-28 22:00:00,3347.85,28.92,75.71,10.83
2022-03-28 23:00:00,3432.12,32.25,69.36,9.95
2022-03-29 00:00:00,3453.89,28.19,70.3,8.25
2022-03-29 01:00:00,3696.23,33.71,65.6,12.9
2022-03-29 02:00:00,3631.89,27.67,58.21,9.7
2022-03-29 03:00:00,3670.69,32.19,68.65,10.46
2022-03-29 04:00:00,3734.64,30.78,68.93,8.54
2022-03-29 05:00:00,3578.52,31.68,70.22,9.89
2022-03-29 06:00:00,3803.13,30.19,53.61,11.86
2022-03-29 07:00:00,3684.83,30.12,61.37,14.09
2022-03-29 08:00:00,3739.47,31.84,62.58,7.08
2022-03-29 09:00:00,3533.45,28.37,70.42,10.04
2022-03-29 10:00:00,3443.84,28.35,72.93,3.74
2022-03-29 11:00:00,3632.77,30.3,64.19,9.14
2022-03-29 12:00:00,3536.86,30.18,68.62,10.23
2022-03-29 13:00:00,3357.25,28.36,67.11,10.33
2022-03-29 14:00:00,3312.25,34.15,80.16,13.28
2022-03-29 15:00:00,3470.34,30.37,68.08,9.55
2022-03-29 16:00:00,3207.07,30.69,67.86,13.12
2022-03-29 17:00:00,3470.3,27.39,65.92,10.49
2022-03-29 18:00:00,3209.16,37.59,60.5,8.98
2022-03-29 19:00:00,3369.87,38.65,73.23,10.38
2022-03-29 20:00:00,3293.15,29.03,68.67,10.26
2022-03-29 21:00:00,3418.12,35.05,68.06,10.4
2022-03-29 22:00:00,3344.81,31.1,70.91,8.6
2022-03-29 23:00:00,3431.17,36.18,62.11,8.58
2022-03-30 00:00:00,3503.72,32.55,78.85,12.27
2022-03-30 01:00:00,3451.17,31.84,60.9,12.11
2022-03-30 02:00:00,3673.71,24.05,78.88,8.34
2022-03-30 03:00:00,3589.73,28.91,69.93,9.73
2022-03-30 04:00:00,3649.97,31.6,68.07,10.77
2022-03-30 05:00:00,3593.38,32.14,73.36,11.63
2022-03-30 06:00:00,3443.39,27.9,68.27,10.38
2022-03-30 07:00:00,3673.71,29.36,74.66,12.31
2022-03-30 08:00:00,3914.09,33.2,71.54,9.84
2022-03-30 09:00:00,3719.51,27.39,73.56,13.09
2022-03-30 10:00:00,3597.7,31.94,75.2,15.1
2022-03-30 11:00:00,3525.1,35.26,69.13,10.15
2022-03-30 12:00:00,3501.87,32.7,74.82,10.75
2022-03-30 13:00:00,3502.57,32.55,72.59,8.12
2022-03-30 14:00:00,3281.54,25.48,76.67,9.66
2022-03-30 15:00:00,3469.64,29.08,68.16,10.36
2022-03-30 16:00:00,3397.96,37.71,76.83,11.4
2022-03-30 17:00:00,3378.26,29.75,66.13,9.59
2022-03-30 18:00:00,3343.47,35.34,59.96,11.49
2022-03-30 19:00:00,3308.4,29.71,63.18,9.25
2022-03-30 20:00:00,3393.71,30.71,68.34,12.02
2022-03-30 21:00:00,3417.39,33.09,71.31,10.83
2022-03-30 22:00:00,3364.22,31.85,70.08,10.74
2022-03-30 23:00:00,3390.5,32.69,73.93,9.08
2022-03-31 00:00:00,3510.07,29.26,64.0,9.83
2022-03-31 01:00:00,3706.55,28.3,78.62,9.25
2022-03-31 02:00:00,3475.97,29.06,76.73,11.74
2022-03-31 03:00:00,3494.55,30.12,74.68,7.29
2022-03-31 04:00:00,3689.57,31.03,76.33,8.59
2022-03-31 05:00:00,3698.16,34.82,62.24,12.41
2022-03-31 06:00:00,3717.22,31.97,73.49,10.38
2022-03-31 07:00:00,3717.46,33.17,73.7,12.45
2022-03-31 08:00:00,3650.77,32.14,74.84,11.66
2022-03-31 09:00:00,3790.29,28.37,74.23,11.87
2022-03-31 10:00:00,3439.79,31.76,72.22,10.84
2022-03-31 11:00:00,3468.8,32.11,72.02,8.68
2022-03-31 12:00:00,3489.56,33.99,75.96,10.15
2022-03-31 13:00:00,3283.8,28.51,66.88,7.5
2022-03-31 14:00:00,3382.3,25.59,71.83,9.67
2022-03-31 15:00:00,3524.61,32.24,67.24,8.91
2022-03-31 16:00:00,3328.77,32.77,69.24,6.28
2022-03-31 17:00:00,3329.77,31.17,56.64,10.85
2022-03-31 18:00:00,3173.87,31.8,65.65,10.66
2022-03-31 19:00:00,3245.06,34.35,67.82,12.52
2022-03-31 20:00:00,3289.16,30.34,67.88,7.55
2022-03-31 21:00:00,3326.69,30.88,68.33,12.16
2022-03-31 22:00:00,3528.05,31.95,64.07,5.36
2022-03-31 23:00:00,3503.89,28.05,68.34,9.71
2022-04-01 00:00:00,3388.85,31.43,72.75,13.95
2022-04-01 01:00:00,3576.41,31.69,65.83,9.94
2022-04-01 02:00:00,3649.82,36.79,73.81,8.53
2022-04-01 03:00:00,3755.43,30.99,73.48,9.83
2022-04-01 04:00:00,3831.25,32.48,64.39,11.7
2022-04-01 05:00:00,3591.67,34.64,70.17,9.44
2022-04-01 06:00:00,3618.91,29.37,60.76,10.78
2022-04-01 07:00:00,3567.42,36.01,62.05,10.76
2022-04-01 08:00:00,3649.8,37.17,67.88,11.1
2022-04-01 09:00:00,3688.05,31.8,69.86,12.07
2022-04-01 10:00:00,3698.73,30.26,75.39,13.96
2022-04-01 11:00:00,3544.16,36.76,66.51,10.17
2022-04-01 12:00:00,3468.01,34.27,68.2,10.65
2022-04-01 13:00:00,3463.41,32.13,67.81,7.63
2022-04-01 14:00:00,3316.48,36.16,76.29,11.89
2022-04-01 15:00:00,3567.53,35.85,74.03,12.72
2022-04-01 16:00:00,3166.02,30.87,69.24,11.38
2022-04-01 17:00:00,3325.28,32.63,71.29,7.23
2022-04-01 18:00:00,3502.36,33.61,69.07,9.19
2022-04-01 19:00:00,3307.49,31.97,72.69,10.1
2022-04-01 20:00:00,3307.79,27.71,71.63,8.29
2022-04-01 21:00:00,3322.83,29.07,65.81,14.29
2022-04-01 22:00:00,3381.96,27.81,67.82,10.82
2022-04-01 23:00:00,3585.52,33.36,68.13,11.86
2022-04-02 00:00:00,3278.77,28.5,68.08,11.89
2022-04-02 01:00:00,3705.07,32.63,64.78,10.22
2022-04-02 02:00:00,3457.56,37.55,69.01,7.6
2022-04-02 03:00:00,3614.71,36.33,64.78,11.58
2022-04-02 04:00:00,3630.24,26.54,64.39,14.02
2022-04-02 05:00:00,3752.0,28.21,66.73,9.24
2022-04-02 06:00:00,3540.15,29.72,68.67,8.87
2022-04-02 07:00:00,3739.36,28.54,73.45,11.68
2022-04-02 08:00:00,3875.59,27.09,70.87,11.85
2022-04-02 09:00:00,3505.06,32.02,72.87,12.29
2022-04-02 10:00:00,3618.93,34.17,76.18,9.72
2022-04-02 11:00:00,3485.52,34.91,64.39,9.71
2022-04-02 12:00:00,3542.55,30.63,70.88,4.74
2022-04-02 13:00:00,3450.11,31.24,71.08,10.1
2022-04-02 14:00:00,3335.81,33.12,68.6,8.87
2022-04-02 15:00:00,3407.32,31.73,71.78,5.59
2022-04-02 16:00:00,3507.19,34.48,67.76,13.79
2022-04-02 17:00:00,3287.68,33.34,70.67,10.48
2022-04-02 18:00:00,3371.93,30.92,60.24,6.43
2022-04-02 19:00:00,3177.45,26.48,67.33,10.75
2022-04-02 20:00:00,3231.11,36.55,70.86,13.72
2022-04-02 21:00:00,3405.78,29.99,72.46,12.41
2022-04-02 22:00:00,3548.37,33.12,63.02,11.93
2022-04-02 23:00:00,3483.76,26.3,66.91,7.54
2022-04-03 00:00:00,3468.47,32.19,62.0,8.91
2022-04-03 01:00:00,3551.47,32.52,65.38,8.26
2022-04-03 02:00:00,3474.73,32.67,68.9,10.04
2022-04-03 03:00:00,3701.65,41.26,72.5,11.55
2022-04-03 04:00:00,3761.21,30.33,71.84,10.87
2022-04-03 05:00:00,3647.75,34.68,68.43,8.18
2022-04-03 06:00:00,3652.77,33.79,64.07,9.63
2022-04-03 07:00:00,3719.55,30.18,66.62,12.09
2022-04-03 08:00:00,3629.31,34.64,80.01,11.02
2022-04-03 09:00:00,3634.58,31.73,60.33,10.8
2022-04-03 10:00:00,3809.75,34.84,61.28,8.24
2022-04-03 11:00:00,3526.83,38.1,68.2,10.32
2022-04-03 12:00:00,3463.94,32.67,70.85,7.73
2022-04-03 13:00:00,3383.26,31.38,71.64,8.35
2022-04-03 14:00:00,3474.19,35.37,68.76,7.04
2022-04-03 15:00:00,3340.23,36.41,59.72,13.46
2022-04-03 16:00:00,3261.63,29.57,66.22,13.54
2022-04-03 17:00:00,3438.72,30.86,58.49,7.99
2022-04-03 18:00:00,3441.73,34.25,69.3,8.45
2022-04-03 19:00:00,3246.55,31.82,69.6,9.36
2022-04-03 20:00:00,3139.91,29.36,66.69,12.44
2022-04-03 21:00:00,3459.1,33.84,61.41,11.22
2022-04-03 22:00:00,3331.31,34.23,63.23,12.76
2022-04-03 23:00:00,3527.07,31.22,59.2,13.37
2022-04-04 00:00:00,3302.43,32.57,67.06,10.97
2022-04-04 01:00:00,3640.46,30.66,83.16,10.6
2022-04-04 02:00:00,3478.32,29.1,66.81,12.72
2022-04-04 03:00:00,3713.94,30.9,65.22,12.16
2022-04-04 04:00:00,3674.07,32.61,68.41,12.15
2022-04-04 05:00:00,3597.23,27.96,61.57,10.95
2022-04-04 06:00:00,3658.74,31.11,61.74,12.08
2022-04-04 07:00:00,3761.26,32.65,64.23,9.4
2022-04-04 08:00:00,3683.23,35.97,71.75,8.87
2022-04-04 09:00:00,3699.3,31.45,68.99,9.32
2022-04-04 10:00:00,3797.08,28.65,66.52,14.54
2022-04-04 11:00:00,3394.78,31.76,71.06,7.91
2022-04-04 12:00:00,3661.16,30.69,75.86,11.89
2022-04-04 13:00:00,3458.11,34.04,71.0,13.96
2022-04-04 14:00:00,3309.56,31.37,62.23,10.79
2022-04-04 15:00:00,3224.99,24.26,57.9,9.36
2022-04-04 16:00:00,3307.32,43.46,58.6,11.11
2022-04-04 17:00:00,3398.42,32.81,71.67,9.01
2022-04-04 18:00:00,3286.68,32.65,63.53,8.18
2022-04-04 19:00:00,3457.37,27.76,71.41,12.69
2022-04-04 20:00:00,3181.12,27.99,65.05,12.56
2022-04-04 21:00:00,3356.81,32.11,69.26,9.36
2022-04-04 22:00:00,3274.2,33.4,70.83,9.02
2022-04-04 23:00:00,3484.04,34.49,63.41,10.43
2022-04-05 00:00:00,3587.65,33.27,71.43,9.81
2022-04-05 01:00:00,3508.65,29.0,64.02,8.36
2022-04-05 02:00:00,3338.54,25.04,63.81,6.95
2022-04-05 03:00:00,3660.27,32.25,71.43,7.08
2022-04-05 04:00:00,3715.84,30.95,70.48,7.6
2022-04-05 05:00:00,3732.57,28.77,69.62,7.92
2022-04-05 06:00:00,3822.54,35.04,61.81,10.42
2022-04-05 07:00:00,3585.04,27.83,65.4,8.39
2022-04-05 08:00:00,3740.19,34.4,70.77,8.44
2022-04-05 09:00:00,3759.63,28.32,78.74,7.49
2022-04-05 10:00:00,3421.1,32.96,76.38,7.53
2022-04-05 11:00:00,3582.69,35.36,64.98,7.48
2022-04-05 12:00:00,3448.54,31.54,64.02,9.84
2022-04-05 13:00:00,3439.04,37.62,75.97,12.08
2022-04-05 14:00:00,3433.73,38.31,70.32,13.0
2022-04-05 15:00:00,3308.81,33.27,64.98,10.11
2022-04-05 16:00:00,3258.18,34.18,67.95,12.12
2022-04-05 17:00:00,3309.19,35.74,61.07,8.43
2022-04-05 18:00:00,3190.23,34.19,72.37,11.14
2022-04-05 19:00:00,3197.19,33.87,74.32,8.26
2022-04-05 20:00:00,3393.69,30.98,75.02,10.87
2022-04-05 21:00:00,3242.66,27.49,72.95,8.36
2022-04-05 22:00:00,3465.59,28.38,65.72,8.52
2022-04-05 23:00:00,3493.45,39.7,71.79,9.89
2022-04-06 00:00:00,3325.75,33.69,74.62,13.24
2022-04-06 01:00:00,3482.34,31.98,72.05,11.71
2022-04-06 02:00:00,3717.74,36.51,71.59,8.54
2022-04-06 03:00:00,3541.63,30.47,68.28,7.89
2022-04-06 04:00:00,3625.09,34.47,62.79,8.36
2022-04-06 05:00:00,3737.72,32.95,76.6,11.29
2022-04-06 06:00:00,3776.67,34.1,67.14,10.44
2022-04-06 07:00:00,3666.36,31.71,73.39,11.3
2022-04-06 08:00:00,3611.78,29.83,79.71,8.97
2022-04-06 09:00:00,3781.99,30.25,71.86,10.67
2022-04-06 10:00:00,3772.22,30.37,73.2,10.54
2022-04-06 11:00:00,3647.98,32.71,62.64,12.53
2022-04-06 12:00:00,3506.86,28.05,63.68,13.16
2022-04-06 13:00:00,3365.74,28.98,73.65,11.81
2022-04-06 14:00:00,3315.29,33.13,64.57,12.53
2022-04-06 15:00:00,3409.16,32.34,60.61,9.96
2022-04-06 16:00:00,3366.96,33.29,59.02,8.6
2022-04-06 17:00:00,3445.3,32.58,66.24,9.94
2022-04-06 18:00:00,3363.37,40.28,66.17,9.74
2022-04-06 19:00:00,3154.84,33.1,72.31,9.6
2022-04-06 20:00:00,3430.32,31.58,62.37,9.98
2022-04-06 21:00:00,3257.1,33.02,74.21,9.66
2022-04-06 22:00:00,3359.93,35.78,61.26,9.08
2022-04-06 23:00:00,3471.59,32.57,61.39,9.74
2022-04-07 00:00:00,3697.12,34.94,68.01,11.6
2022-04-07 01:00:00,3860.31,34.07,67.59,8.27
2022-04-07 02:00:00,3658.22,32.01,70.22,12.69
2022-04-07 03:00:00,3620.65,33.22,61.44,12.16
2022-04-07 04:00:00,3724.21,37.68,69.09,10.17
2022-04-07 05:00:00,3779.5,33.61,58.93,5.23
2022-04-07 06:00:00,3665.49,29.93,56.34,5.64
2022-04-07 07:00:00,3870.26,31.93,76.46,10.22
2022-04-07 08:00:00,3693.76,26.54,72.55,11.36
2022-04-07 09:00:00,3688.75,33.3,67.3,13.55
2022-04-07 10:00:00,3664.15,36.82,57.21,9.19
2022-04-07 11:00:00,3591.48,28.86,65.03,8.97
2022-04-07 12:00:00,3581.45,33.33,69.56,7.57
2022-04-07 13:00:00,3384.06,35.84,65.02,11.2
2022-04-07 14:00:00,3341.72,36.16,75.13,10.01
2022-04-07 15:00:00,3246.12,36.72,70.47,9.05
2022-04-07 16:00:00,3368.3,27.28,62.7,10.05
2022-04-07 17:00:00,3382.26,34.4,59.34,9.81
2022-04-07 18:00:00,3343.33,28.37,71.69,11.94
2022-04-07 19:00:00,3471.82,29.89,71.53,9.15
2022-04-07 20:00:00,3323.79,35.35,71.1,9.99
2022-04-07 21:00:00,3423.01,33.36,75.75,11.7
2022-04-07 22:00:00,3288.38,35.06,69.61,9.47
